rat,rsrp,rsrq,snr,pci,deltaTcpKernelLossRate,deltaDnsRttAvg,deltaTcpKernelRttAvg,dlRateBps,ulRateBps,retans,totalretrans,unacked,retransmit,lostCount,avgRttVar,minRtt,avgRtt,isVedioDataStall,isVideoFront
13.0,-91.0,-12.0,8.0,0.0,0.0,-1.0,-1.0,72.0,4.0,0.0,0.0,0.0,0.0,0.0,366002.0,20489.0,562606.0,1.0,1.0
20.0,-82.0,-11.0,28.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79590.0,14203.0,85414.0,0.0,1.0
20.0,-82.0,-11.0,28.0,0.0,0.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79270.0,14203.0,85008.0,0.0,1.0
20.0,-82.0,-11.0,28.0,0.0,0.0,-1.0,-2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,87430.0,14203.0,90458.0,0.0,1.0
20.0,-82.0,-11.0,28.0,0.0,0.0,-1.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,81814.0,14203.0,88214.0,0.0,1.0
13.0,-86.0,-4.0,13.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,79433.0,14203.0,88501.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79433.0,14203.0,88501.0,0.0,1.0
13.0,-86.0,-4.0,13.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55757.0,14203.0,73525.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,0.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55319.0,14203.0,75937.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55319.0,14203.0,75937.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55524.0,14203.0,76140.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,55447.0,14203.0,76051.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,0.0,-1.0,-1.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,58240.0,14203.0,77585.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,58240.0,14203.0,77585.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56549.0,14203.0,76844.0,0.0,1.0
13.0,-86.0,-4.0,13.0,0.0,5.0,2262.0,29.0,12.0,6.0,3.0,12.0,16.0,0.0,3.0,124194.0,18340.0,195980.0,0.0,1.0
13.0,-91.0,-6.0,9.0,1.0,0.0,391.0,1.0,348.0,21.0,0.0,9.0,13.0,0.0,0.0,188520.0,-1.0,221965.0,0.0,1.0
13.0,-91.0,-6.0,9.0,0.0,0.0,1005.0,-164.0,191.0,11.0,0.0,10.0,7.0,0.0,0.0,216899.0,18340.0,386394.0,0.0,1.0
13.0,-91.0,-6.0,9.0,0.0,-3.0,1489.0,-9.0,217.0,8.0,6.0,35.0,18.0,11.0,6.0,251324.0,315954.0,257728.0,0.0,1.0
20.0,-87.0,-11.0,21.0,1.0,0.0,30.0,-18.0,982.0,22.0,0.0,4.0,2.0,0.0,0.0,203927.0,13667.0,350340.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,23.0,-27.0,1464.0,55.0,0.0,1.0,0.0,0.0,0.0,186598.0,13667.0,322917.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,37.0,14.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,184233.0,13667.0,308674.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,176369.0,13667.0,303503.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,176306.0,13667.0,303549.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,9.0,130.0,3.0,0.0,0.0,0.0,0.0,0.0,165144.0,13667.0,275061.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,65.0,1.0,0.0,0.0,2.0,0.0,0.0,165012.0,13667.0,274975.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,6.0,65.0,2.0,0.0,0.0,2.0,0.0,0.0,152366.0,13667.0,255584.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,-6.0,65.0,2.0,0.0,0.0,2.0,0.0,0.0,159130.0,13667.0,267644.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,108.0,3.0,0.0,1.0,0.0,0.0,0.0,159135.0,13667.0,267714.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,-6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,163384.0,13667.0,274338.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,-6.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,159315.0,13667.0,268164.0,0.0,1.0
20.0,-87.0,-11.0,21.0,0.0,0.0,-1.0,-8.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,154519.0,13667.0,259398.0,0.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,283.0,3.0,0.0,0.0,0.0,0.0,0.0,24356.0,15018.0,57267.0,1.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24294.0,15018.0,57245.0,1.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24294.0,15018.0,57245.0,1.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,22700.0,15018.0,56224.0,1.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,-1.0,0.0,239.0,1.0,0.0,0.0,0.0,0.0,0.0,22039.0,15018.0,54796.0,1.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22039.0,15018.0,54796.0,1.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20691.0,15018.0,53987.0,1.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,283.0,15.0,0.0,0.0,0.0,0.0,0.0,20425.0,15018.0,54019.0,1.0,1.0
20.0,-79.0,-11.0,21.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20508.0,15018.0,54106.0,1.0,1.0
20.0,-79.0,-11.0,21.0,0.0,0.0,32.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19305.0,15018.0,53323.0,1.0,1.0
20.0,-111.0,-12.0,7.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19305.0,15018.0,53323.0,1.0,1.0
20.0,-115.0,-11.0,6.0,1.0,50.0,-1.0,-1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,19305.0,15018.0,53323.0,1.0,1.0
13.0,-85.0,-4.0,30.0,1.0,-11.0,-1.0,2.0,98.0,11.0,0.0,0.0,22.0,0.0,0.0,159002.0,27000.0,23583.0,1.0,1.0
13.0,-85.0,-4.0,30.0,0.0,-50.0,-1.0,-1.0,135.0,21.0,1.0,6.0,5.0,2.0,2.0,90741.0,27000.0,48487.0,1.0,1.0
13.0,-91.0,-11.0,15.0,0.0,17.0,-1.0,-12.0,1.0,4.0,7.0,21.0,7.0,14.0,7.0,33155.0,20239.0,72854.0,1.0,1.0
13.0,-91.0,-11.0,15.0,1.0,-4.0,5608.0,-1.0,160.0,9.0,0.0,7.0,0.0,0.0,0.0,89782.0,20239.0,102112.0,1.0,1.0
13.0,-91.0,-11.0,15.0,0.0,0.0,-1.0,-1.0,319.0,4.0,0.0,0.0,0.0,0.0,0.0,88802.0,20239.0,101642.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,87539.0,20239.0,101586.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,83620.0,20239.0,98490.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,83336.0,20239.0,98438.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,83075.0,20239.0,98410.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,80034.0,20239.0,97169.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,3.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,79826.0,20239.0,87356.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79826.0,20239.0,87356.0,1.0,1.0
13.0,-84.0,-8.0,23.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79826.0,20239.0,87356.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80063.0,25023.0,88891.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78478.0,25023.0,88024.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78478.0,25023.0,88024.0,1.0,1.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73299.0,25023.0,85660.0,1.0,0.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70616.0,25023.0,84401.0,1.0,0.0
13.0,-84.0,-8.0,23.0,0.0,0.0,-1.0,-2.0,132.0,4.0,0.0,2.0,0.0,0.0,0.0,75164.0,25023.0,89619.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262431.0,16585.0,284336.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257654.0,16585.0,281796.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263085.0,16585.0,288478.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,-1.0,46.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266711.0,16585.0,293453.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,266752.0,16585.0,289035.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,271023.0,16585.0,290726.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,273435.0,16585.0,279633.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,1.0,-8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,261593.0,16585.0,270765.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,13.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,233783.0,16585.0,244637.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.0,16585.0,188125.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123900.0,16585.0,187454.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122210.0,16585.0,184634.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,92.0,-1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,118818.0,16585.0,179552.0,1.0,0.0
20.0,-78.0,-11.0,22.0,0.0,0.0,-1.0,-1.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,137553.0,16585.0,209697.0,1.0,0.0
13.0,-90.0,-10.0,4.0,1.0,-3.0,-1.0,-1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,141865.0,16585.0,211906.0,1.0,0.0
13.0,-90.0,-10.0,4.0,0.0,-25.0,-1.0,-1.0,2.0,3.0,2.0,6.0,3.0,6.0,3.0,141865.0,16585.0,211906.0,1.0,0.0
13.0,-84.0,-5.0,16.0,0.0,9.0,1.0,-1.0,8.0,2.0,2.0,5.0,9.0,5.0,6.0,141865.0,16585.0,211906.0,1.0,0.0
13.0,-84.0,-5.0,16.0,0.0,-250.0,-1.0,-1.0,14.0,2.0,1.0,2.0,8.0,0.0,1.0,442881.0,16585.0,440432.0,1.0,0.0
13.0,-84.0,-5.0,16.0,0.0,4.0,-1.0,-1.0,14.0,2.0,2.0,7.0,16.0,4.0,2.0,442881.0,16585.0,440432.0,1.0,0.0
13.0,-84.0,-5.0,16.0,0.0,0.0,-1.0,-1.0,12.0,1.0,2.0,6.0,17.0,4.0,2.0,442881.0,16585.0,440432.0,1.0,0.0
13.0,-84.0,-5.0,16.0,0.0,100.0,-1.0,209.0,10.0,1.0,4.0,6.0,7.0,4.0,4.0,658568.0,16585.0,649509.0,1.0,0.0
13.0,-84.0,-5.0,16.0,0.0,0.0,-1.0,-82.0,6.0,1.0,4.0,3.0,13.0,5.0,4.0,725254.0,16585.0,731757.0,1.0,0.0
13.0,-84.0,-5.0,16.0,1.0,0.0,-1.0,5.0,1.0,0.0,4.0,4.0,14.0,6.0,4.0,736631.0,16585.0,726185.0,1.0,0.0
13.0,-84.0,-5.0,16.0,0.0,-25.0,2.0,-1.0,0.0,0.0,5.0,4.0,14.0,6.0,5.0,747480.0,37392.0,721376.0,1.0,0.0
13.0,-84.0,-5.0,16.0,1.0,16.0,6008.0,-1.0,0.0,0.0,6.0,8.0,14.0,12.0,6.0,748513.0,37392.0,709107.0,1.0,0.0
13.0,-100.0,-12.0,2.0,1.0,-100.0,-1.0,-157.0,0.0,1.0,3.0,1.0,10.0,4.0,3.0,921666.0,19713.0,1024265.0,1.0,0.0
20.0,-76.0,-11.0,26.0,1.0,1.0,-1.0,-95.0,92.0,6.0,4.0,5.0,10.0,6.0,4.0,795834.0,19713.0,832606.0,1.0,1.0
20.0,-76.0,-11.0,26.0,0.0,1.0,-1.0,107.0,314.0,9.0,3.0,0.0,3.0,4.0,3.0,859697.0,19713.0,725605.0,0.0,0.0
20.0,-76.0,-11.0,26.0,0.0,3.0,-1.0,13.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,774907.0,19713.0,698053.0,1.0,0.0
20.0,-76.0,-11.0,26.0,0.0,-2.0,-1.0,-1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,478985.0,19713.0,517906.0,1.0,0.0
20.0,-76.0,-11.0,26.0,0.0,3.0,-1.0,-20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,552510.0,19713.0,578246.0,1.0,0.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,77512.0,24.0,92338.0,1.0,0.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,76092.0,24.0,91644.0,1.0,0.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,75461.0,24.0,91534.0,1.0,0.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,75504.0,24.0,91503.0,1.0,0.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,74824.0,24.0,91132.0,1.0,0.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,74741.0,24.0,91128.0,1.0,0.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,0.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,75016.0,24.0,91448.0,1.0,0.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,74856.0,24.0,91306.0,1.0,0.0
20.0,-91.0,-11.0,26.0,1.0,-1.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,74108.0,24.0,91391.0,1.0,0.0
20.0,-91.0,-11.0,26.0,0.0,33.0,-1.0,0.0,133.0,2.0,0.0,0.0,2.0,1.0,1.0,77704.0,24.0,91189.0,1.0,0.0
20.0,-120.0,-13.0,0.0,1.0,-12.0,-1.0,5.0,4.0,6.0,3.0,7.0,3.0,5.0,3.0,55207.0,24.0,79698.0,1.0,0.0
20.0,-120.0,-13.0,0.0,0.0,0.0,-1.0,-6.0,73.0,38.0,2.0,7.0,4.0,6.0,3.0,117581.0,24.0,109914.0,1.0,0.0
20.0,-120.0,-13.0,0.0,0.0,6.0,-1.0,-7.0,3.0,21.0,3.0,11.0,9.0,9.0,4.0,186943.0,45447.0,102294.0,1.0,0.0
13.0,-106.0,-7.0,20.0,0.0,100.0,-1.0,21.0,1.0,21.0,8.0,15.0,9.0,14.0,9.0,132504.0,-1.0,81200.0,1.0,0.0
13.0,-106.0,-7.0,20.0,0.0,23.0,13515.0,-116.0,1.0,3.0,6.0,6.0,11.0,15.0,6.0,337744.0,-1.0,197475.0,1.0,0.0
13.0,-97.0,-7.0,24.0,0.0,5.0,14472.0,-7.0,1.0,4.0,5.0,11.0,23.0,12.0,7.0,321950.0,50842.0,189719.0,1.0,0.0
13.0,-97.0,-7.0,24.0,0.0,-2.0,8955.0,-35.0,58.0,13.0,0.0,13.0,1.0,0.0,0.0,471887.0,-1.0,400860.0,1.0,0.0
13.0,-97.0,-7.0,24.0,0.0,0.0,45.0,-1.0,641.0,25.0,0.0,0.0,0.0,0.0,0.0,358272.0,-1.0,213014.0,1.0,0.0
13.0,-84.0,-5.0,30.0,0.0,0.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,357699.0,-1.0,213005.0,1.0,0.0
13.0,-84.0,-5.0,30.0,0.0,0.0,-1.0,-2.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,262351.0,24.0,223946.0,1.0,0.0
13.0,-84.0,-5.0,30.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,270814.0,24.0,225394.0,1.0,0.0
13.0,-91.0,-8.0,18.0,0.0,0.0,0.0,-1.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,270561.0,24.0,225242.0,1.0,0.0
13.0,-91.0,-8.0,18.0,0.0,0.0,-1.0,0.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,265077.0,24.0,225876.0,1.0,0.0
13.0,-91.0,-8.0,18.0,1.0,0.0,-1.0,-6.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,275571.0,24.0,232517.0,1.0,0.0
13.0,-85.0,-5.0,28.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,275571.0,24.0,232517.0,1.0,0.0
13.0,-85.0,-5.0,28.0,0.0,0.0,-1.0,-32.0,137.0,3.0,0.0,0.0,0.0,0.0,0.0,329481.0,24.0,264723.0,1.0,0.0
13.0,-85.0,-5.0,28.0,0.0,0.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,328858.0,24.0,264625.0,1.0,0.0
13.0,-85.0,-5.0,28.0,0.0,0.0,-1.0,-1.0,116.0,4.0,0.0,0.0,0.0,0.0,0.0,316995.0,24.0,258926.0,1.0,0.0
13.0,-85.0,-5.0,28.0,1.0,0.0,-1.0,-11.0,86.0,3.0,0.0,0.0,0.0,0.0,0.0,301364.0,24.0,247525.0,1.0,0.0
13.0,-85.0,-5.0,28.0,0.0,0.0,331.0,-14.0,66.0,2.0,0.0,1.0,0.0,0.0,0.0,339866.0,24.0,277185.0,1.0,0.0
13.0,-85.0,-5.0,28.0,0.0,0.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,339466.0,24.0,277001.0,1.0,0.0
20.0,-97.0,-11.0,8.0,1.0,0.0,42.0,-1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,73075.0,24617.0,119197.0,1.0,0.0
20.0,-97.0,-11.0,8.0,1.0,0.0,-1.0,-1.0,70.0,5.0,0.0,2.0,0.0,0.0,0.0,71403.0,24617.0,117517.0,1.0,0.0
20.0,-97.0,-11.0,8.0,1.0,0.0,-1.0,0.0,80.0,18.0,0.0,1.0,0.0,0.0,0.0,79997.0,24617.0,128365.0,1.0,0.0
20.0,-97.0,-11.0,8.0,1.0,0.0,-1.0,-1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,80091.0,24617.0,129348.0,1.0,0.0
20.0,-97.0,-11.0,8.0,1.0,0.0,-1.0,-1.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,78309.0,24617.0,129062.0,1.0,0.0
20.0,-97.0,-11.0,8.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79277.0,24617.0,129187.0,1.0,0.0
20.0,-97.0,-11.0,8.0,1.0,0.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,80141.0,24617.0,130475.0,1.0,0.0
20.0,-83.0,-11.0,18.0,1.0,0.0,685.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,90856.0,24617.0,137858.0,1.0,0.0
20.0,-83.0,-11.0,18.0,1.0,0.0,54.0,0.0,292.0,16.0,0.0,3.0,0.0,0.0,0.0,91178.0,24617.0,137343.0,1.0,0.0
20.0,-83.0,-11.0,18.0,0.0,-30.0,-1.0,0.0,20.0,9.0,4.0,15.0,22.0,11.0,9.0,95567.0,36338.0,137723.0,1.0,1.0
20.0,-91.0,-12.0,-3.0,1.0,-6.0,39.0,0.0,282.0,13.0,0.0,11.0,0.0,0.0,0.0,121454.0,24617.0,143216.0,1.0,0.0
20.0,-91.0,-12.0,-3.0,0.0,0.0,48.0,3.0,33.0,4.0,0.0,1.0,1.0,0.0,0.0,118934.0,24617.0,139304.0,1.0,0.0
20.0,-91.0,-12.0,-3.0,0.0,19.0,-1.0,-1.0,0.0,5.0,1.0,3.0,17.0,5.0,4.0,118934.0,24617.0,139304.0,1.0,0.0
20.0,-91.0,-12.0,-3.0,1.0,-55.0,-1.0,-1.0,0.0,1.0,0.0,0.0,22.0,9.0,9.0,118934.0,24617.0,139304.0,1.0,0.0
20.0,-111.0,-13.0,-2.0,1.0,100.0,-1.0,-1.0,0.0,1.0,3.0,5.0,21.0,8.0,21.0,120629.0,24617.0,140685.0,1.0,0.0
20.0,-118.0,-13.0,4.0,0.0,61.0,-1.0,-2.0,0.0,2.0,2.0,0.0,32.0,22.0,32.0,150883.0,45351.0,114529.0,1.0,0.0
13.0,-86.0,-7.0,30.0,1.0,-71.0,7196.0,-56.0,19.0,11.0,0.0,2.0,0.0,0.0,0.0,432208.0,24617.0,512323.0,1.0,0.0
13.0,-94.0,-11.0,24.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,411106.0,24617.0,514038.0,1.0,0.0
13.0,-110.0,-11.0,5.0,0.0,0.0,78.0,-1.0,136.0,7.0,0.0,0.0,0.0,0.0,0.0,400332.0,24617.0,492184.0,1.0,0.0
13.0,-110.0,-11.0,5.0,0.0,0.0,-1.0,-1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,335918.0,24617.0,407552.0,1.0,0.0
13.0,-110.0,-11.0,5.0,0.0,0.0,-1.0,-1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,331787.0,24617.0,404004.0,1.0,0.0
13.0,-99.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,280362.0,24617.0,372674.0,1.0,0.0
13.0,-99.0,-11.0,21.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,279407.0,24617.0,372582.0,1.0,0.0
13.0,-99.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,280904.0,24617.0,373807.0,1.0,0.0
13.0,-99.0,-11.0,21.0,1.0,0.0,-1.0,10.0,96.0,5.0,0.0,0.0,0.0,0.0,0.0,173869.0,24887.0,200936.0,1.0,0.0
13.0,-99.0,-11.0,21.0,0.0,0.0,-1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,169251.0,24887.0,198894.0,1.0,0.0
13.0,-99.0,-11.0,21.0,1.0,0.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,164844.0,24887.0,195823.0,1.0,0.0
13.0,-99.0,-11.0,21.0,1.0,0.0,50.0,-6.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,159728.0,24887.0,189748.0,1.0,1.0
13.0,-99.0,-11.0,21.0,0.0,0.0,36.0,-14.0,906.0,18.0,0.0,1.0,0.0,0.0,0.0,141241.0,24887.0,175672.0,1.0,0.0
13.0,-99.0,-11.0,21.0,1.0,0.0,-1.0,-20.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,110674.0,24887.0,134197.0,1.0,0.0
13.0,-99.0,-11.0,21.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110674.0,24887.0,134197.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,34.0,-3.0,201.0,15.0,1.0,0.0,3.0,3.0,2.0,77419.0,14365.0,105698.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,30.0,-1.0,957.0,35.0,1.0,1.0,3.0,4.0,3.0,73715.0,14365.0,102426.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,-1.0,-1.0,141.0,4.0,1.0,0.0,3.0,4.0,3.0,73466.0,14365.0,102235.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,44.0,-1.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,72270.0,14365.0,100826.0,1.0,0.0
